,player,position,squad,age,minutes,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,progressive_passes,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,progressive_carries,year,progressive_passes_per90,progressive_carries_per90
1207,Olivier Giroud 20,FW,Chelsea,33,748.0,0.58,0.09,0.66,0.58,0.66,7.0,1.8,12.0,0.0,0.0,2.0,0.0,3.0,20,0.8422459893048128,0.36096256684491973
1208,Ben Godfrey 20,DF,Everton,22,2685.0,0.03,0.02,0.05,0.03,0.05,51.0,0.34,7.0,0.0,0.0,2.0,1.0,80.0,20,1.7094972067039107,2.681564245810056
1209,André Gomes 20,MF,Everton,27,1570.0,0.03,0.05,0.08,0.03,0.08,80.0,2.01,31.0,2.0,1.0,0.0,0.0,87.0,20,4.585987261146498,4.987261146496816
1210,Joe Gomez 20,DF,Liverpool,23,590.0,0.0,0.0,0.0,0.0,0.0,38.0,0.31,2.0,0.0,0.0,0.0,0.0,28.0,20,5.796610169491526,4.271186440677966
1211,Anthony Gordon 20,"FW,MF",Everton,19,88.0,0.0,0.03,0.03,0.0,0.03,3.0,1.02,1.0,0.0,0.0,0.0,0.0,4.0,20,3.0681818181818183,4.090909090909091
1212,Karlan Grant 20,"FW,MF",West Brom,22,1127.0,0.17,0.0,0.17,0.17,0.17,9.0,0.88,7.0,1.0,1.0,1.0,1.0,28.0,20,0.7187222715173026,2.236024844720497
1213,Demarai Gray 20,FW,Leicester City,24,19.0,0.43,0.0,0.43,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20,0.0,9.473684210526315
1214,Jack Grealish 20,"FW,MF",Aston Villa,24,2185.0,0.18,0.35,0.53,0.18,0.53,168.0,6.18,114.0,14.0,8.0,2.0,11.0,306.0,20,6.919908466819222,12.60411899313501
1215,Mason Greenwood 20,FW,Manchester Utd,18,1822.0,0.37,0.09,0.45,0.37,0.45,42.0,2.47,29.0,1.0,8.0,7.0,4.0,135.0,20,2.074643249176729,6.6684961580680575
1216,Pascal Groß 20,"MF,DF",Brighton,29,2484.0,0.2,0.2,0.4,0.09,0.29,129.0,3.99,63.0,40.0,0.0,4.0,2.0,139.0,20,4.673913043478261,5.036231884057971
1217,Kamil Grosicki 20,"FW,MF",West Brom,32,148.0,0.06,0.07,0.13,0.06,0.13,5.0,3.04,4.0,0.0,0.0,1.0,0.0,13.0,20,3.040540540540541,7.905405405405406
1218,Vicente Guaita 20,GK,Crystal Palace,33,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1219,İlkay Gündoğan 20,MF,Manchester City,29,2029.0,0.4,0.2,0.6,0.33,0.53,118.0,3.64,61.0,4.0,8.0,5.0,2.0,175.0,20,5.2341054706752095,7.762444553967471
1220,Antwoine Hackford 20,"FW,DF",Sheffield Utd,16,11.0,1.16,0.0,1.16,1.16,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1221,Sébastien Haller 20,FW,West Ham,26,937.0,0.28,0.12,0.4,0.28,0.4,19.0,1.63,13.0,0.0,1.0,0.0,3.0,8.0,20,1.8249733191035218,0.768409818569904
1222,Rekeem Harper 20,MF,West Brom,20,32.0,0.12,0.0,0.12,0.12,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,2.8125,2.8125
1223,Jack Harrison 20,MF,Leeds United,23,2847.0,0.21,0.22,0.43,0.21,0.43,111.0,3.29,88.0,5.0,5.0,2.0,2.0,202.0,20,3.5089567966280297,6.385669125395153
1224,Kortney Hause 20,DF,Aston Villa,25,630.0,0.17,0.0,0.17,0.17,0.17,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20,1.4285714285714286,1.0
1225,Kai Havertz 20,"MF,FW",Chelsea,21,1520.0,0.37,0.09,0.46,0.37,0.46,42.0,2.78,38.0,0.0,3.0,2.0,3.0,84.0,20,2.486842105263158,4.973684210526316
1226,Isaac Hayden 20,"MF,DF",Newcastle Utd,25,1942.0,0.02,0.02,0.04,0.02,0.04,41.0,0.79,12.0,0.0,0.0,1.0,1.0,25.0,20,1.9001029866117403,1.1585993820803295
1227,Michael Hector 20,DF,Fulham,28,263.0,0.03,0.01,0.04,0.03,0.04,11.0,0.68,2.0,0.0,0.0,0.0,0.0,9.0,20,3.7642585551330803,3.0798479087452475
1228,Ahmed Hegazi 20,DF,West Brom,29,90.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,2.0,0.0
1229,Dean Henderson 20,GK,Manchester Utd,23,1125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1230,Jordan Henderson 20,"MF,DF",Liverpool,30,1704.0,0.09,0.07,0.16,0.09,0.16,145.0,1.74,27.0,4.0,0.0,0.0,1.0,150.0,20,7.658450704225352,7.922535211267606
1231,Jeff Hendrick 20,MF,Newcastle Utd,28,1422.0,0.07,0.05,0.11,0.07,0.11,35.0,0.89,12.0,0.0,0.0,1.0,1.0,22.0,20,2.2151898734177213,1.3924050632911391
1232,Pablo Hernández 20,"MF,FW",Leeds United,35,427.0,0.25,0.14,0.39,0.25,0.39,63.0,4.22,15.0,0.0,1.0,3.0,0.0,66.0,20,13.278688524590164,13.911007025761124
1233,Son Heung-min 20,FW,Tottenham,28,3114.0,0.3,0.26,0.55,0.27,0.53,64.0,3.38,74.0,28.0,8.0,1.0,6.0,161.0,20,1.8497109826589595,4.653179190751445
1234,Ki-Jana Hoever 20,DF,Wolves,18,577.0,0.01,0.03,0.04,0.01,0.04,14.0,1.09,6.0,0.0,0.0,0.0,0.0,46.0,20,2.1837088388214903,7.175043327556326
1235,Rob Holding 20,DF,Arsenal,24,2558.0,0.04,0.01,0.05,0.04,0.05,101.0,0.42,11.0,0.0,0.0,0.0,0.0,105.0,20,3.553557466770915,3.694292415949961
1236,Mason Holgate 20,DF,Everton,23,2287.0,0.03,0.03,0.06,0.03,0.06,67.0,0.83,15.0,2.0,0.0,0.0,3.0,49.0,20,2.6366418889374725,1.9282903366856143
1237,Conor Hourihane 20,MF,Aston Villa,29,225.0,0.2,0.32,0.52,0.2,0.52,9.0,3.2,4.0,4.0,0.0,0.0,0.0,4.0,20,3.6,1.6
1238,Callum Hudson-Odoi 20,"FW,DF",Chelsea,19,1059.0,0.12,0.26,0.38,0.12,0.38,55.0,4.84,54.0,0.0,2.0,0.0,1.0,161.0,20,4.674220963172804,13.68271954674221
1239,Niall Huggins 20,DF,Leeds United,19,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20,0.0,7.105263157894737
1240,Pierre Højbjerg 20,MF,Tottenham,24,3420.0,0.03,0.05,0.08,0.03,0.08,193.0,1.37,42.0,3.0,1.0,2.0,1.0,147.0,20,5.078947368421052,3.8684210526315788
1241,Odion Ighalo 20,FW,Manchester Utd,31,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1242,Kelechi Iheanacho 20,FW,Leicester City,23,1459.0,0.48,0.18,0.66,0.43,0.62,29.0,2.71,36.0,0.0,6.0,1.0,0.0,57.0,20,1.7888965044551062,3.5161069225496915
1243,Danny Ings 20,FW,Southampton,28,2173.0,0.34,0.11,0.45,0.28,0.39,49.0,2.36,42.0,0.0,9.0,4.0,2.0,59.0,20,2.029452369995398,2.443626323055683
1244,Branislav Ivanović 20,DF,West Brom,36,767.0,0.06,0.01,0.07,0.06,0.07,10.0,0.12,1.0,0.0,0.0,0.0,0.0,4.0,20,1.1734028683181226,0.46936114732724904
1245,Alex Iwobi 20,"FW,DF",Everton,24,1542.0,0.06,0.11,0.17,0.06,0.17,73.0,2.68,40.0,0.0,2.0,2.0,1.0,148.0,20,4.260700389105058,8.638132295719844
1246,José Izquierdo 20,DF,Brighton,28,9.0,0.12,0.0,0.12,0.12,0.12,0.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,20,0.0,30.0
1247,Phil Jagielka 20,DF,Sheffield Utd,37,526.0,0.0,0.0,0.0,0.0,0.0,5.0,0.17,1.0,0.0,0.0,0.0,0.0,4.0,20,0.855513307984791,0.6844106463878328
1248,Alireza Jahanbakhsh 20,"FW,MF",Brighton,26,528.0,0.28,0.54,0.82,0.28,0.82,21.0,3.41,17.0,0.0,1.0,1.0,1.0,42.0,20,3.5795454545454546,7.159090909090909
1249,Daniel James 20,FW,Manchester Utd,22,910.0,0.23,0.12,0.34,0.23,0.34,25.0,1.58,14.0,0.0,0.0,0.0,2.0,61.0,20,2.4725274725274726,6.032967032967033
1250,Reece James 20,DF,Chelsea,20,2373.0,0.06,0.12,0.18,0.06,0.18,111.0,2.81,54.0,9.0,3.0,1.0,5.0,178.0,20,4.209860935524652,6.75094816687737
1251,Alexandre Jankewitz 20,MF,Southampton,18,3.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,20,30.0,0.0
1252,Daniel Jebbison 20,FW,Sheffield Utd,17,284.0,0.5,0.01,0.51,0.5,0.51,1.0,1.27,1.0,0.0,0.0,1.0,1.0,3.0,20,0.31690140845070425,0.9507042253521127
1253,Gabriel Jesus 20,FW,Manchester City,23,2063.0,0.38,0.15,0.53,0.38,0.53,31.0,3.1,48.0,0.0,7.0,7.0,8.0,118.0,20,1.352399418322831,5.147842947164325
1254,Raúl Jiménez 20,FW,Wolves,29,823.0,0.26,0.08,0.34,0.26,0.34,19.0,2.41,11.0,0.0,3.0,4.0,2.0,43.0,20,2.077764277035237,4.702308626974484
1255,Joelinton 20,"FW,MF",Newcastle Utd,23,1983.0,0.28,0.1,0.37,0.24,0.34,26.0,2.36,31.0,0.0,6.0,2.0,10.0,81.0,20,1.1800302571860817,3.6762481089258694
1256,Ben Johnson 20,DF,West Ham,20,523.0,0.06,0.04,0.1,0.06,0.1,15.0,0.86,5.0,0.0,0.0,0.0,0.0,29.0,20,2.581261950286807,4.990439770554493
1257,Sam Johnstone 20,GK,West Brom,27,3330.0,0.0,0.01,0.01,0.0,0.01,0.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1258,Curtis Jones 20,MF,Liverpool,19,1179.0,0.11,0.12,0.23,0.11,0.23,66.0,2.82,30.0,0.0,2.0,0.0,2.0,131.0,20,5.038167938931298,10.0
1259,Jorginho 20,MF,Chelsea,28,2010.0,0.31,0.09,0.41,0.01,0.1,115.0,2.28,48.0,0.0,1.0,0.0,0.0,102.0,20,5.149253731343284,4.567164179104478
1260,Willian José 20,FW,Wolves,28,1110.0,0.15,0.05,0.2,0.15,0.2,12.0,1.54,13.0,0.0,1.0,2.0,2.0,13.0,20,0.9729729729729729,1.054054054054054
1261,Diogo Jota 20,FW,Liverpool,23,1112.0,0.53,0.13,0.66,0.53,0.66,46.0,2.75,20.0,0.0,2.0,5.0,5.0,87.0,20,3.723021582733813,7.04136690647482
1262,James Justin 20,DF,Leicester City,22,2070.0,0.07,0.07,0.14,0.07,0.14,92.0,2.09,37.0,2.0,3.0,0.0,6.0,113.0,20,4.0,4.913043478260869
1263,Ozan Kabak 20,DF,Liverpool,20,801.0,0.01,0.02,0.03,0.01,0.03,15.0,0.11,1.0,0.0,0.0,0.0,0.0,24.0,20,1.6853932584269662,2.696629213483146
1264,Aboubakar Kamara 20,"FW,DF",Fulham,25,315.0,0.11,0.11,0.22,0.11,0.22,11.0,2.86,9.0,0.0,1.0,0.0,0.0,19.0,20,3.142857142857143,5.428571428571429
1265,Harry Kane 20,FW,Tottenham,27,3082.0,0.6,0.22,0.81,0.51,0.73,125.0,3.3,70.0,2.0,18.0,9.0,12.0,150.0,20,3.6502271252433482,4.380272550292018
1266,N'Golo Kanté 20,MF,Chelsea,29,2146.0,0.04,0.05,0.08,0.04,0.08,101.0,1.97,42.0,0.0,2.0,1.0,0.0,112.0,20,4.235787511649581,4.697110904007456
1267,Moise Kean 20,FW,Everton,20,15.0,0.21,0.0,0.21,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20,0.0,12.0
1268,Michael Keane 20,DF,Everton,27,2991.0,0.04,0.03,0.07,0.04,0.07,87.0,0.66,21.0,0.0,0.0,1.0,0.0,85.0,20,2.617853560682046,2.5576730190571713
1269,Neeskens Kebano 20,"FW,MF",Fulham,28,119.0,0.22,0.0,0.22,0.22,0.22,2.0,2.27,2.0,0.0,0.0,1.0,0.0,7.0,20,1.5126050420168067,5.294117647058823
1270,Naby Keïta 20,MF,Liverpool,25,520.0,0.09,0.14,0.23,0.09,0.23,32.0,2.6,12.0,0.0,1.0,2.0,0.0,50.0,20,5.538461538461538,8.653846153846153
1271,Caoimhín Kelleher 20,GK,Liverpool,21,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1272,Martin Kelly 20,DF,Crystal Palace,30,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1273,Jonjoe Kenny 20,"DF,FW",Everton,23,79.0,0.0,0.0,0.0,0.0,0.0,4.0,1.14,1.0,0.0,0.0,0.0,0.0,2.0,20,4.556962025316456,2.278481012658228
1274,Reda Khadra 20,FW,Brighton,19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,0.0,18.0
1275,Max Kilman 20,DF,Wolves,23,1310.0,0.03,0.04,0.07,0.03,0.07,40.0,0.48,5.0,0.0,0.0,0.0,0.0,36.0,20,2.7480916030534353,2.4732824427480917
1276,Joshua King 20,"MF,FW",Everton,28,148.0,0.48,0.0,0.48,0.48,0.48,4.0,1.22,1.0,0.0,0.0,1.0,0.0,14.0,20,2.4324324324324325,8.513513513513514
1277,Mateusz Klich 20,MF,Leeds United,30,2393.0,0.13,0.15,0.27,0.07,0.22,140.0,3.65,81.0,7.0,2.0,5.0,2.0,145.0,20,5.265357292101964,5.453405766819891
1278,Robin Koch 20,"DF,MF",Leeds United,24,1132.0,0.06,0.01,0.08,0.06,0.08,44.0,0.8,10.0,0.0,0.0,0.0,0.0,35.0,20,3.498233215547703,2.7826855123674914
1279,Sead Kolašinac 20,DF,Arsenal,27,90.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20,4.0,5.0
1280,Terence Kongolo 20,DF,Fulham,26,90.0,0.0,0.03,0.03,0.0,0.03,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20,3.0,1.0
1281,Ezri Konsa 20,DF,Aston Villa,22,3196.0,0.06,0.01,0.07,0.06,0.07,36.0,0.14,4.0,0.0,0.0,1.0,0.0,22.0,20,1.013767209011264,0.6195244055068836
1282,Cheikhou Kouyaté 20,DF,Crystal Palace,30,3121.0,0.02,0.01,0.03,0.02,0.03,33.0,0.46,14.0,0.0,0.0,1.0,1.0,28.0,20,0.9516180711310478,0.8074335148990708
1283,Mateo Kovačić 20,MF,Chelsea,26,1815.0,0.05,0.09,0.14,0.05,0.14,165.0,2.43,42.0,0.0,2.0,1.0,3.0,193.0,20,8.181818181818182,9.570247933884296
1284,Emil Krafth 20,DF,Newcastle Utd,25,1288.0,0.01,0.03,0.04,0.01,0.04,19.0,0.98,11.0,2.0,1.0,0.0,0.0,37.0,20,1.327639751552795,2.5854037267080745
1285,Filip Krovinović 20,MF,West Brom,24,546.0,0.04,0.05,0.09,0.04,0.09,40.0,2.8,10.0,3.0,3.0,0.0,1.0,44.0,20,6.593406593406594,7.252747252747253
1286,Alexandre Lacazette 20,FW,Arsenal,29,1923.0,0.46,0.13,0.58,0.35,0.47,46.0,2.15,28.0,0.0,3.0,2.0,9.0,37.0,20,2.152886115444618,1.7316692667706708
1287,Adam Lallana 20,"MF,FW",Brighton,32,1596.0,0.14,0.16,0.3,0.14,0.3,83.0,2.71,44.0,0.0,0.0,1.0,2.0,81.0,20,4.680451127819548,4.56766917293233
1288,Érik Lamela 20,"FW,MF",Tottenham,28,717.0,0.18,0.12,0.3,0.18,0.3,29.0,3.26,15.0,3.0,1.0,1.0,4.0,73.0,20,3.6401673640167362,9.163179916317992
1289,Tariq Lamptey 20,DF,Brighton,19,886.0,0.06,0.11,0.17,0.06,0.17,27.0,2.44,19.0,0.0,1.0,0.0,4.0,85.0,20,2.7426636568848757,8.63431151241535
1290,Manuel Lanzini 20,"MF,FW",West Ham,27,566.0,0.18,0.14,0.32,0.18,0.32,20.0,3.18,14.0,1.0,1.0,2.0,1.0,32.0,20,3.1802120141342756,5.088339222614841
1291,Aymeric Laporte 20,DF,Manchester City,26,1344.0,0.05,0.05,0.1,0.05,0.1,72.0,0.6,9.0,0.0,0.0,0.0,0.0,140.0,20,4.821428571428571,9.375
1292,Jamaal Lascelles 20,DF,Newcastle Utd,26,1625.0,0.05,0.0,0.06,0.05,0.06,32.0,0.22,4.0,0.0,0.0,0.0,0.0,14.0,20,1.7723076923076921,0.7753846153846153
1293,Maxime Le Marchand 20,DF,Fulham,30,123.0,0.01,0.0,0.01,0.01,0.01,6.0,1.46,2.0,0.0,0.0,0.0,0.0,2.0,20,4.390243902439025,1.4634146341463414
1294,Mario Lemina 20,MF,Fulham,26,1703.0,0.05,0.04,0.09,0.05,0.09,56.0,1.32,17.0,0.0,5.0,1.0,1.0,85.0,20,2.9594832648267766,4.4920728126835
1295,Bernd Leno 20,GK,Arsenal,28,3131.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,20,0.057489619929734906,0.0
1296,Khanya Leshabela 20,MF,Leicester City,20,10.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,20,9.0,18.0
1297,Jamal Lewis 20,DF,Newcastle Utd,22,1837.0,0.01,0.08,0.09,0.01,0.09,31.0,1.42,24.0,3.0,1.0,0.0,1.0,43.0,20,1.5187806205770278,2.1066956995100705
1298,Victor Lindelöf 20,DF,Manchester Utd,26,2585.0,0.02,0.02,0.05,0.02,0.05,92.0,0.31,9.0,0.0,0.0,0.0,0.0,113.0,20,3.2030947775628626,3.9342359767891684
1299,Jesse Lingard 20,"MF,FW",West Ham,27,1421.0,0.32,0.09,0.42,0.22,0.31,65.0,3.86,42.0,6.0,2.0,5.0,6.0,120.0,20,4.1168191414496835,7.600281491907107
1300,Jake Livermore 20,MF,West Brom,30,1242.0,0.02,0.02,0.03,0.02,0.03,25.0,0.58,7.0,0.0,0.0,1.0,0.0,15.0,20,1.8115942028985506,1.0869565217391304
1301,Diego Llorente 20,DF,Leeds United,26,1204.0,0.06,0.05,0.1,0.06,0.1,23.0,0.45,5.0,0.0,0.0,1.0,0.0,32.0,20,1.719269102990033,2.39202657807309
1302,Hugo Lloris 20,GK,Tottenham,33,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1303,Giovani Lo Celso 20,MF,Tottenham,24,945.0,0.11,0.12,0.23,0.11,0.23,58.0,2.86,21.0,3.0,0.0,1.0,4.0,59.0,20,5.523809523809524,5.619047619047619
1304,Ruben Loftus-Cheek 20,"MF,FW",Fulham,24,1909.0,0.15,0.07,0.21,0.15,0.21,71.0,2.5,30.0,0.0,7.0,3.0,10.0,109.0,20,3.3473022524882134,5.138816134101623
1305,Ruben Loftus-Cheek 20,FW,Chelsea,24,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,20,1.5,1.5
1306,Kevin Long 20,DF,Burnley,29,637.0,0.04,0.0,0.04,0.04,0.04,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,2.119309262166405,0.141287284144427
1307,Shane Long 20,FW,Southampton,33,210.0,0.02,0.0,0.02,0.02,0.02,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20,1.7142857142857142,1.2857142857142856
1308,Matthew Longstaff 20,MF,Newcastle Utd,20,377.0,0.0,0.02,0.02,0.0,0.02,3.0,0.48,2.0,0.0,0.0,0.0,0.0,1.0,20,0.7161803713527851,0.23872679045092837
1309,Sean Longstaff 20,MF,Newcastle Utd,22,1412.0,0.09,0.07,0.16,0.09,0.16,40.0,1.34,12.0,5.0,1.0,0.0,2.0,23.0,20,2.54957507082153,1.4660056657223797
1310,Ademola Lookman 20,"FW,MF",Fulham,22,2747.0,0.18,0.17,0.35,0.16,0.33,105.0,3.77,74.0,25.0,5.0,6.0,4.0,220.0,20,3.440116490717146,7.207863123407353
1311,Max Lowe 20,DF,Sheffield Utd,23,550.0,0.01,0.03,0.04,0.01,0.04,16.0,1.15,4.0,1.0,1.0,1.0,0.0,20.0,20,2.618181818181818,3.272727272727273
1312,Matthew Lowton 20,DF,Burnley,31,3060.0,0.02,0.07,0.09,0.02,0.09,131.0,1.44,41.0,3.0,1.0,1.0,1.0,108.0,20,3.8529411764705883,3.176470588235294
1313,David Luiz 20,DF,Arsenal,33,1396.0,0.06,0.03,0.09,0.06,0.09,61.0,0.64,8.0,0.0,1.0,0.0,0.0,80.0,20,3.932664756446991,5.157593123209169
1314,Douglas Luiz 20,MF,Aston Villa,22,2781.0,0.05,0.05,0.1,0.05,0.1,106.0,1.49,42.0,2.0,0.0,1.0,1.0,111.0,20,3.43042071197411,3.592233009708738
1315,John Lundstram 20,MF,Sheffield Utd,26,2032.0,0.09,0.05,0.14,0.06,0.11,59.0,1.64,30.0,5.0,1.0,0.0,0.0,74.0,20,2.6131889763779528,3.27755905511811
1316,Alexis Mac Allister 20,"MF,FW",Brighton,21,1115.0,0.09,0.19,0.28,0.09,0.28,36.0,2.42,27.0,0.0,0.0,2.0,1.0,42.0,20,2.905829596412556,3.390134529147982
1317,James Maddison 20,"MF,FW",Leicester City,23,2099.0,0.19,0.23,0.42,0.19,0.42,101.0,4.5,60.0,20.0,7.0,5.0,9.0,148.0,20,4.330633635064316,6.345878989995236
1318,Harry Maguire 20,DF,Manchester Utd,27,3047.0,0.06,0.01,0.07,0.06,0.07,104.0,0.92,23.0,0.0,1.0,4.0,1.0,200.0,20,3.07187397440105,5.907449950771251
1319,Riyad Mahrez 20,FW,Manchester City,29,1949.0,0.26,0.27,0.53,0.26,0.53,88.0,3.88,58.0,7.0,5.0,8.0,3.0,202.0,20,4.0636223704463825,9.327860441251925
1320,Ainsley Maitland-Niles 20,MF,West Brom,22,1230.0,0.05,0.05,0.1,0.05,0.1,34.0,1.32,15.0,0.0,0.0,0.0,3.0,40.0,20,2.4878048780487805,2.926829268292683
1321,Ainsley Maitland-Niles 20,DF,Arsenal,22,490.0,0.02,0.04,0.06,0.02,0.06,14.0,2.02,7.0,1.0,2.0,0.0,1.0,18.0,20,2.571428571428571,3.3061224489795915
1322,Josh Maja 20,"FW,MF",Fulham,21,810.0,0.53,0.12,0.65,0.45,0.57,7.0,2.0,12.0,0.0,4.0,2.0,0.0,13.0,20,0.7777777777777778,1.4444444444444444
1323,Sadio Mané 20,FW,Liverpool,28,2810.0,0.49,0.18,0.67,0.49,0.67,105.0,3.97,88.0,1.0,10.0,9.0,14.0,223.0,20,3.3629893238434163,7.142348754448399
1324,Javier Manquillo 20,DF,Newcastle Utd,26,825.0,0.0,0.03,0.03,0.0,0.03,21.0,0.87,7.0,1.0,0.0,0.0,0.0,26.0,20,2.290909090909091,2.8363636363636364
1325,Fernando Marçal 20,DF,Wolves,31,623.0,0.01,0.02,0.03,0.01,0.03,24.0,0.58,4.0,0.0,0.0,0.0,0.0,21.0,20,3.467094703049759,3.033707865168539
1326,Solly March 20,DF,Brighton,26,1672.0,0.09,0.09,0.18,0.09,0.18,77.0,2.8,39.0,7.0,4.0,2.0,0.0,140.0,20,4.144736842105263,7.535885167464114
1327,Pablo Marí 20,DF,Arsenal,26,900.0,0.0,0.0,0.0,0.0,0.0,19.0,0.2,1.0,0.0,0.0,1.0,0.0,35.0,20,1.9,3.5
1328,Anthony Martial 20,FW,Manchester Utd,24,1480.0,0.4,0.12,0.51,0.4,0.51,43.0,2.61,28.0,0.0,3.0,4.0,7.0,96.0,20,2.614864864864865,5.837837837837839
1329,Martinelli 20,FW,Arsenal,19,589.0,0.53,0.32,0.85,0.53,0.85,8.0,3.21,15.0,0.0,3.0,2.0,1.0,31.0,20,1.2224108658743633,4.736842105263158
1330,Emiliano Martínez 20,GK,Aston Villa,27,3420.0,0.0,0.01,0.01,0.0,0.01,0.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1331,Arthur Masuaku 20,"DF,FW",West Ham,26,1006.0,0.03,0.17,0.19,0.03,0.19,39.0,2.86,23.0,2.0,4.0,2.0,1.0,77.0,20,3.4890656063618293,6.888667992047714
1332,Juan Mata 20,"FW,MF",Manchester Utd,32,509.0,0.19,0.15,0.34,0.06,0.21,19.0,3.18,12.0,4.0,0.0,2.0,0.0,39.0,20,3.3595284872298623,6.895874263261296
1333,Jean-Philippe Mateta 20,FW,Crystal Palace,23,221.0,0.08,0.01,0.09,0.08,0.09,3.0,1.22,2.0,0.0,0.0,0.0,0.0,4.0,20,1.2217194570135745,1.6289592760180995
1334,Nemanja Matić 20,MF,Manchester Utd,31,1106.0,0.02,0.03,0.06,0.02,0.06,79.0,1.63,18.0,0.0,0.0,2.0,0.0,111.0,20,6.428571428571428,9.03254972875226
1335,Joël Matip 20,DF,Liverpool,28,691.0,0.08,0.14,0.22,0.08,0.22,15.0,0.78,5.0,0.0,0.0,1.0,0.0,38.0,20,1.9536903039073805,4.949348769898697
1336,Neal Maupay 20,"FW,MF",Brighton,23,2512.0,0.46,0.13,0.59,0.36,0.48,41.0,2.83,52.0,1.0,10.0,5.0,8.0,89.0,20,1.4689490445859872,3.1886942675159236
1337,James McArthur 20,MF,Crystal Palace,32,1466.0,0.01,0.05,0.07,0.01,0.07,60.0,1.17,18.0,0.0,0.0,0.0,1.0,56.0,20,3.683492496589359,3.437926330150068
1338,Oliver McBurnie 20,FW,Sheffield Utd,24,1324.0,0.21,0.07,0.28,0.21,0.28,43.0,1.97,24.0,0.0,0.0,4.0,1.0,27.0,20,2.9229607250755287,1.8353474320241692
1339,Alex McCarthy 20,GK,Southampton,30,2700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0
1340,James McCarthy 20,MF,Crystal Palace,29,821.0,0.0,0.03,0.03,0.0,0.03,24.0,1.32,10.0,1.0,0.0,0.0,0.0,15.0,20,2.630937880633374,1.6443361753958587
1341,John McGinn 20,MF,Aston Villa,25,3330.0,0.06,0.08,0.14,0.06,0.14,179.0,2.7,82.0,2.0,3.0,2.0,9.0,124.0,20,4.837837837837838,3.3513513513513513
1342,David McGoldrick 20,"FW,MF",Sheffield Utd,32,2397.0,0.26,0.05,0.31,0.26,0.31,68.0,1.95,31.0,1.0,8.0,4.0,5.0,93.0,20,2.5531914893617023,3.4918648310387987
1343,Dwight McNeil 20,MF,Burnley,20,3069.0,0.03,0.19,0.22,0.03,0.22,77.0,2.35,42.0,27.0,2.0,1.0,6.0,172.0,20,2.258064516129032,5.043988269794721
1344,Scott McTominay 20,MF,Manchester Utd,23,2129.0,0.09,0.04,0.13,0.09,0.13,104.0,1.4,24.0,0.0,0.0,1.0,6.0,125.0,20,4.396430248943166,5.284170972287459
1345,Ben Mee 20,DF,Burnley,30,2693.0,0.06,0.01,0.07,0.06,0.07,64.0,0.37,6.0,2.0,0.0,2.0,1.0,16.0,20,2.138878574080951,0.5347196435202377
